Project,Set,File,# of Cells,Total Cell Area,Tissue Area,Normalized (Cell/Tissue)
Ki672,set,196987_535.tif,0,0,8126.5,0
Ki672,set,196987_536.tif,0,0,91626,0
Ki672,set,196987_537.tif,0,0,19408.5,0
Ki672,set,196987_538.tif,1,1728,14650,0.117952
Ki672,set,196987_539.tif,0,0,5154,0
Ki672,set,196987_540.tif,0,0,24257,0
Ki672,set,196987_541.tif,0,0,5771,0
Ki672,set,196987_542.tif,0,0,19907,0
Ki672,set,196987_543.tif,6,11993,223087,0.0537593
Ki672,set,196987_544.tif,0,0,103514,0
Ki672,set,196987_545.tif,1,1468.5,260941,0.00562771
Ki672,set,196987_546.tif,1,1242.5,566215,0.0021944
Ki672,set,196987_547.tif,1,1226,306387,0.00400148
Ki672,set,196987_548.tif,0,0,4645,0
Ki672,set,196987_549.tif,0,0,0,0
Ki672,set,196987_550.tif,1,2252.5,517050,0.00435644
Ki672,set,196987_551.tif,4,6264.5,581290,0.0107769
Ki672,set,196987_552.tif,2,2649,634884,0.00417242
Ki672,set,196987_553.tif,0,0,121598,0
Ki672,set,196987_554.tif,2,3450.5,202922,0.0170041
Ki672,set,196987_555.tif,4,7441.5,100876,0.0737684
Ki672,set,196987_556.tif,2,2889,91624.5,0.0315309
Ki672,set,196987_557.tif,0,0,26772,0
Ki672,set,196987_558.tif,0,0,16476.5,0
Ki672,set,196987_559.tif,1,1410.5,65332,0.0215897
Ki672,set,196987_560.tif,1,1763,33679.5,0.0523464
Ki672,set,196987_561.tif,1,1067.5,25155,0.0424369
Ki672,set,196987_562.tif,0,0,8718,0
Ki672,set,196987_563.tif,0,0,5676,0
Ki672,set,196987_564.tif,1,1559,30644,0.0508746
Ki672,set,196987_565.tif,1,1519,41064.5,0.0369906
Ki672,set,196987_566.tif,0,0,33149,0
Ki672,set,196987_567.tif,1,1370,92051,0.0148831
Ki672,set,196987_568.tif,0,0,41612,0
Ki672,set,196987_569.tif,0,0,68049,0
Ki672,set,196987_570.tif,0,0,139342,0
Ki672,set,196987_571.tif,1,1808.5,233398,0.00774858
Ki672,set,196987_572.tif,2,2602,313160,0.00830887
Ki672,set,196987_573.tif,6,10227.5,614486,0.016644
Ki672,set,196987_574.tif,8,14897,864559,0.0172307
Ki672,set,196987_575.tif,0,0,961204,0
Ki672,set,196987_576.tif,1,1009.5,597756,0.00168881
Ki672,set,196987_577.tif,7,13965.5,630995,0.0221325
Ki672,set,196987_578.tif,5,6305,400565,0.0157403
Ki672,set,196987_579.tif,3,3944.5,134542,0.029318
Ki672,set,196987_580.tif,4,7018.5,306867,0.0228715
Ki672,set,196987_581.tif,2,2842,74358,0.0382205
Ki672,set,196987_582.tif,1,1353,22923,0.0590237
Ki672,set,196987_583.tif,1,2364,50950,0.0463984
Ki672,set,196987_584.tif,1,1561,102779,0.0151879
Ki672,set,196987_585.tif,1,1338,99433.5,0.0134562
Ki672,set,196987_586.tif,0,0,23419,0
Ki672,set,196987_587.tif,0,0,17268.5,0
Ki672,set,196987_588.tif,0,0,8079,0
Ki672,set,196987_589.tif,0,0,24016,0
Ki672,set,196987_590.tif,0,0,17477.5,0
Ki672,set,196987_591.tif,0,0,2478.5,0
Ki672,set,196987_592.tif,2,3750,144474,0.0259562
Ki672,set,196987_593.tif,0,0,28362,0
Ki672,set,196987_594.tif,4,5204.5,65932,0.0789374
Ki672,set,196987_595.tif,0,0,9308,0
Ki672,set,196987_596.tif,1,1237.5,76708,0.0161326
Ki672,set,196987_597.tif,2,3085,355428,0.00867968
Ki672,set,196987_598.tif,21,49377.5,1167730,0.0422849
Ki672,set,196987_599.tif,2,3507,237650,0.014757
Ki672,set,196987_601.tif,4,5624.5,1105830,0.00508624
Ki672,set,196987_602.tif,0,0,452149,0
Ki672,set,196987_603.tif,0,0,486376,0
Ki672,set,196987_604.tif,3,4320,1369330,0.00315482
Ki672,set,196987_605.tif,5,6578.5,465408,0.0141349
Ki672,set,196987_606.tif,1,1418,93547.5,0.0151581
Ki672,set,196987_607.tif,12,25983.5,723384,0.0359194
Ki672,set,196987_608.tif,20,45764.5,810260,0.0564812
Ki672,set,196987_609.tif,1,1174.5,34545.5,0.0339986
Ki672,set,196987_610.tif,0,0,3233,0
Ki672,set,196987_611.tif,2,2314.5,65222,0.0354865
Ki672,set,196987_612.tif,1,1141,26351.5,0.0432992
Ki672,set,196987_613.tif,0,0,4192.5,0
Ki672,set,196987_614.tif,0,0,4082.5,0
Ki672,set,196987_615.tif,0,0,6216,0
Ki672,set,196987_616.tif,1,2069,51418,0.0402388
Ki672,set,196987_617.tif,0,0,34651.5,0
Ki672,set,196987_618.tif,0,0,24642,0
Ki672,set,196987_619.tif,0,0,4584,0
Ki672,set,196987_621.tif,0,0,54066.5,0
Ki672,set,196987_622.tif,0,0,23863.5,0
Ki672,set,196987_623.tif,0,0,17501,0
Ki672,set,196987_624.tif,0,0,53737,0
Ki672,set,196987_625.tif,2,2877.5,95229,0.0302166
Ki672,set,196987_626.tif,3,5675,160450,0.0353692
Ki672,set,196987_627.tif,2,2593,304634,0.00851185
Ki672,set,196987_628.tif,1,1343,281666,0.00476806
Ki672,set,196987_629.tif,2,2453.5,236983,0.0103531
Ki672,set,196987_630.tif,0,0,251831,0
Ki672,set,196987_631.tif,0,0,17423.5,0
Ki672,set,196987_632.tif,1,1345.5,355514,0.00378466
Ki672,set,196987_633.tif,0,0,99904,0
Ki672,set,196987_634.tif,6,9098,241806,0.0376251
Ki672,set,196987_635.tif,10,15089.5,560192,0.0269363
Ki672,set,196987_636.tif,0,0,60696.5,0
Ki672,set,196987_637.tif,1,1169.5,65957.5,0.0177311
Ki672,set,196987_638.tif,2,2307,18944,0.12178
Ki672,set,196987_639.tif,0,0,10211.5,0
Ki672,set,196987_640.tif,0,0,12860.5,0
Ki672,set,196987_641.tif,0,0,16049.5,0
Ki672,set,196987_642.tif,0,0,34309,0
Ki672,set,196987_643.tif,0,0,127989,0
Ki672,set,196987_644.tif,0,0,13208.5,0
Ki672,set,196987_645.tif,0,0,44678,0
Ki672,set,196987_646.tif,0,0,28626.5,0
Ki672,set,196987_647.tif,0,0,38827,0
Ki672,set,196987_648.tif,0,0,20683,0
Ki672,set,196987_649.tif,0,0,7642.5,0
Ki672,set,196987_650.tif,1,1198,5820,0.205842
Ki672,set,196987_651.tif,0,0,7202.5,0
Ki672,set,196987_652.tif,4,6236,79676,0.078267
Ki672,set,196987_653.tif,0,0,15195,0
Ki672,set,196987_654.tif,2,4239.5,62938.5,0.0673594
Ki672,set,196987_655.tif,3,3524.5,209062,0.0168586
Ki672,set,196987_656.tif,1,1908.5,74192,0.0257238
Ki672,set,196987_657.tif,2,2972,132885,0.0223652
Ki672,set,196987_658.tif,5,7044,687141,0.0102512
Ki672,set,196987_659.tif,0,0,44861.5,0
Ki672,set,196987_660.tif,0,0,0,0
Ki672,set,196987_661.tif,0,0,319254,0
Ki672,set,196987_662.tif,2,3113.5,943110,0.00330131
Ki672,set,196987_663.tif,0,0,237412,0
Ki672,set,196987_664.tif,3,4586,75122,0.0610474
Ki672,set,196987_665.tif,0,0,2350,0
Ki672,set,196987_666.tif,0,0,38087.5,0
Ki672,set,196987_667.tif,0,0,23826.5,0
Ki672,set,196987_668.tif,3,3782.5,59140,0.0639584
Ki672,set,196987_669.tif,0,0,4510,0
Ki672,set,196987_670.tif,1,1421,23079,0.0615711
Ki672,set,196987_671.tif,0,0,6038,0
Ki672,set,196987_672.tif,0,0,5083.5,0
Ki672,set,196987_673.tif,0,0,7709.5,0
Ki672,set,196987_674.tif,1,1488,47539,0.0313006
Ki672,set,196987_675.tif,0,0,16072,0
Ki672,set,196987_676.tif,1,1568,42843.5,0.0365983
Ki672,set,196987_677.tif,0,0,8398,0
Ki672,set,196987_678.tif,0,0,13022,0
Ki672,set,196987_679.tif,2,2928.5,16006.5,0.182957
Ki672,set,196987_680.tif,0,0,5824,0
Ki672,set,196987_681.tif,0,0,24109,0
Ki672,set,196987_682.tif,1,1210,21965.5,0.0550864
Ki672,set,196987_683.tif,1,1187,21056.5,0.0563721
Ki672,set,196987_684.tif,0,0,17131,0
Ki672,set,196987_685.tif,0,0,41994.5,0
Ki672,set,196987_686.tif,1,1618.5,195664,0.00827181
Ki672,set,196987_687.tif,2,3068,275440,0.0111385
Ki672,set,196987_688.tif,4,5587.5,350454,0.0159436
Ki672,set,196987_689.tif,5,6773.5,322733,0.0209879
Ki672,set,196987_690.tif,0,0,298484,0
Ki672,set,196987_691.tif,0,0,2126,0
Ki672,set,196987_692.tif,0,0,0,0
Ki672,set,196987_693.tif,0,0,134366,0
Ki672,set,196987_694.tif,1,1647.5,199870,0.00824284
Ki672,set,196987_695.tif,0,0,231760,0
Ki672,set,196987_696.tif,3,5604,220629,0.0254001
Ki672,set,196987_697.tif,3,5259.5,101540,0.0517973
Ki672,set,196987_698.tif,0,0,36048.5,0
Ki672,set,196987_699.tif,1,1049.5,29348,0.0357605
Ki672,set,196987_700.tif,0,0,18732.5,0
Ki672,set,196987_701.tif,2,2060.5,24951.5,0.0825802
Ki672,set,196987_702.tif,0,0,26820.5,0
Ki672,set,196987_703.tif,0,0,10829.5,0
Ki672,set,196987_704.tif,0,0,21275,0
Ki672,set,196987_705.tif,0,0,14359,0
Ki672,set,196987_706.tif,0,0,7819,0
Ki672,set,196987_707.tif,0,0,4574,0
Ki672,set,196987_708.tif,0,0,5560,0
Ki672,set,196987_709.tif,0,0,39949,0
Ki672,set,196987_710.tif,1,1464.5,21150,0.0692435
Ki672,set,196987_711.tif,0,0,48294,0
Ki672,set,196987_712.tif,0,0,28025.5,0
Ki672,set,196987_713.tif,0,0,12418,0
Ki672,set,196987_714.tif,0,0,4432.5,0
Ki672,set,196987_715.tif,0,0,4643.5,0
Ki672,set,196987_716.tif,3,3897.5,205191,0.0189945
Ki672,set,196987_717.tif,0,0,39508,0
Ki672,set,196987_718.tif,0,0,23958.5,0
Ki672,set,196987_719.tif,0,0,2543.5,0
Ki672,set,196987_720.tif,1,1015,37219,0.027271
Ki672,set,196987_721.tif,0,0,26731,0
Ki672,set,196987_722.tif,0,0,79214.5,0
Ki672,set,196987_723.tif,7,10941.5,1115020,0.00981286
Ki672,set,196987_724.tif,0,0,74118,0
Ki672,set,196987_725.tif,0,0,27,0
Ki672,set,196987_726.tif,7,11902,520002,0.0228884
Ki672,set,196987_727.tif,3,4855.5,115310,0.0421084
Ki672,set,196987_728.tif,0,0,26844,0
Ki672,set,196987_729.tif,0,0,6561,0
Ki672,set,196987_730.tif,1,1042,230029,0.00452986
Ki672,set,196987_731.tif,0,0,49854.5,0
Ki672,set,196987_732.tif,0,0,2443,0
Ki672,set,196987_733.tif,0,0,26249.5,0
Ki672,set,196987_734.tif,2,13379.5,77847,0.171869
Ki672,set,196987_735.tif,0,0,16462.5,0
Ki672,set,196987_736.tif,1,1474.5,41473.5,0.0355528
Ki672,set,196987_737.tif,0,0,33932.5,0
Ki672,set,196987_738.tif,0,0,65421,0
Ki672,set,196987_739.tif,1,1074,23311.5,0.0460717
Ki672,set,196987_740.tif,2,2927,22555,0.129772
Ki672,set,196987_741.tif,0,0,33813,0
Ki672,set,196987_742.tif,1,1134,11884.5,0.0954184
Ki672,set,196987_743.tif,2,2985.5,46129,0.0647207
Ki672,set,196987_744.tif,0,0,6821.5,0
Ki672,set,196987_745.tif,1,1278.5,27845,0.0459149
Ki672,set,196987_746.tif,0,0,34213.5,0
Ki672,set,196987_747.tif,0,0,27213.5,0
Ki672,set,196987_748.tif,0,0,19107,0
Ki672,set,196987_749.tif,0,0,33762,0
Ki672,set,196987_750.tif,0,0,14548.5,0
Ki672,set,196987_751.tif,0,0,20000,0
Ki672,set,196987_752.tif,0,0,70239,0
Ki672,set,196987_753.tif,1,1959.5,279781,0.00700369
Ki672,set,196987_754.tif,3,6614.5,365280,0.018108
Ki672,set,196987_755.tif,2,4126,300989,0.0137081
Ki672,set,196987_756.tif,2,2140.5,282838,0.00756792
Ki672,set,196987_757.tif,1,1515,271920,0.00557148
Ki672,set,196987_758.tif,0,0,90217,0
Ki672,set,196987_759.tif,0,0,8,0
Ki672,set,196987_760.tif,0,0,276434,0
Ki672,set,196987_761.tif,0,0,36703,0
Ki672,set,196987_762.tif,2,2643,310677,0.00850723
Ki672,set,196987_763.tif,0,0,80885,0
Ki672,set,196987_764.tif,0,0,38869,0
Ki672,set,196987_765.tif,6,10139.5,200964,0.0504542
Ki672,set,196987_766.tif,0,0,10642.5,0
Ki672,set,196987_767.tif,1,1166,11811.5,0.0987174
Ki672,set,196987_769.tif,0,0,13769,0
Ki672,set,196987_770.tif,1,1175,38804,0.0302804
Ki672,set,196987_771.tif,3,4841,83890,0.0577065
Ki672,set,196987_772.tif,0,0,26004.5,0
Ki672,set,196987_773.tif,0,0,9008,0
Ki672,set,196987_774.tif,0,0,16230.5,0
Ki672,set,196987_775.tif,0,0,36539.5,0
Ki672,set,196987_776.tif,0,0,24844,0
Ki672,set,196987_777.tif,0,0,4892.5,0
Ki672,set,196987_778.tif,1,1101,18141,0.0606913
Ki672,set,196987_779.tif,0,0,25386,0
Ki672,set,196987_780.tif,0,0,23101,0
Ki672,set,196987_781.tif,0,0,26977.5,0
Ki672,set,196987_782.tif,0,0,35426,0
Ki672,set,196987_783.tif,0,0,18932.5,0
Ki672,set,196987_784.tif,0,0,55474.5,0
Ki672,set,196987_785.tif,3,5165,65543,0.0788032
Ki672,set,196987_786.tif,0,0,19632.5,0
Ki672,set,196987_787.tif,1,1486.5,34491.5,0.0430976
Ki672,set,196987_788.tif,0,0,179920,0
Ki672,set,196987_789.tif,6,8996.5,393922,0.0228383
Ki672,set,196987_790.tif,1,1668.5,59721,0.0279382
Ki672,set,196987_791.tif,0,0,5462.5,0
Ki672,set,196987_792.tif,2,4733.5,117317,0.0403479
Ki672,set,196987_793.tif,0,0,357326,0
Ki672,set,196987_794.tif,0,0,2,0
Ki672,set,196987_795.tif,7,11506.5,273471,0.0420758
Ki672,set,196987_796.tif,0,0,29985,0
Ki672,set,196987_797.tif,11,17099.5,352946,0.048448
Ki672,set,196987_798.tif,0,0,55146,0
Ki672,set,196987_799.tif,2,3047.5,196647,0.0154973
Ki672,set,196987_800.tif,1,1200,27104.5,0.0442731
Ki672,set,196987_801.tif,0,0,49866.5,0
Ki672,set,196987_802.tif,4,4821,135387,0.035609
Ki672,set,196987_803.tif,2,2487,128792,0.0193103
Ki672,set,196987_804.tif,2,2278.5,104560,0.0217914
Ki672,set,196987_805.tif,0,0,48198,0
Ki672,set,196987_806.tif,0,0,24475,0
Ki672,set,196987_807.tif,0,0,54574.5,0
Ki672,set,196987_808.tif,0,0,35021,0
Ki672,set,196987_809.tif,2,2716.5,38786,0.0700382
Ki672,set,196987_810.tif,0,0,23704,0
Ki672,set,196987_811.tif,0,0,16456,0
Ki672,set,196987_812.tif,0,0,12506,0
Ki672,set,196987_813.tif,0,0,20352,0
Ki672,set,196987_814.tif,0,0,10928,0
Ki672,set,196987_815.tif,0,0,13499,0
Ki672,set,196987_816.tif,0,0,26741.5,0
Ki672,set,196987_817.tif,0,0,100886,0
Ki672,set,196987_818.tif,1,1088,64085.5,0.0169773
Ki672,set,196987_819.tif,0,0,13884.5,0
Ki672,set,196987_820.tif,0,0,11016,0
Ki672,set,196987_821.tif,0,0,11245,0
Ki672,set,196987_822.tif,0,0,27180.5,0
Ki672,set,196987_823.tif,0,0,46626,0
Ki672,set,196987_824.tif,1,1510,166316,0.0090791
Ki672,set,196987_825.tif,0,0,87655.5,0
Ki672,set,196987_826.tif,2,3721,356891,0.0104262
Ki672,set,196987_827.tif,1,1205.5,125690,0.0095911
Ki672,set,196987_828.tif,0,0,75523,0
Ki672,set,196987_829.tif,0,0,106122,0
Ki672,set,196987_830.tif,0,0,144122,0
Ki672,set,196987_831.tif,0,0,218756,0
Ki672,set,196987_832.tif,1,1225,180504,0.00678657
Ki672,set,196987_833.tif,0,0,146722,0
Ki672,set,196987_834.tif,0,0,83146.5,0
Ki672,set,196987_835.tif,1,1154,56540.5,0.0204101
Ki672,set,196987_836.tif,0,0,50560,0
Ki672,set,196987_837.tif,0,0,27149.5,0
Ki672,set,196987_838.tif,1,1435.5,48684,0.0294861
Ki672,set,196987_839.tif,1,1150,160648,0.00715853
Ki672,set,196987_840.tif,0,0,3162,0
Ki672,set,196987_841.tif,1,1027,14044,0.0731273
Ki672,set,196987_842.tif,0,0,15012.5,0
Ki672,set,196987_843.tif,0,0,27723.5,0
Ki672,set,196987_844.tif,0,0,39576.5,0
Ki672,set,196987_845.tif,0,0,22847.5,0
Ki672,set,196987_846.tif,0,0,13306,0
Ki672,set,196987_847.tif,0,0,19110,0
Ki672,set,196987_848.tif,0,0,22286.5,0
Ki672,set,196987_849.tif,0,0,5058.5,0
Ki672,set,196987_850.tif,0,0,8407,0
Ki672,set,196987_851.tif,0,0,38525.5,0
Ki672,set,196987_852.tif,0,0,38337.5,0
Ki672,set,196987_853.tif,0,0,24255.5,0
Ki672,set,196987_854.tif,0,0,48604.5,0
Ki672,set,196987_855.tif,1,1235,65229,0.0189333
Ki672,set,196987_856.tif,0,0,22030.5,0
Ki672,set,196987_857.tif,1,1141.5,52846.5,0.0216003
Ki672,set,196987_858.tif,2,2447,167708,0.0145909
Ki672,set,196987_859.tif,4,6007,151623,0.039618
Ki672,set,196987_860.tif,2,3122.5,89965.5,0.0347077
Ki672,set,196987_861.tif,0,0,40034,0
Ki672,set,196987_862.tif,1,1519.5,24674.5,0.0615818
Ki672,set,196987_863.tif,2,2653,68276.5,0.0388567
Ki672,set,196987_864.tif,0,0,45583,0
Ki672,set,196987_865.tif,0,0,20953.5,0
Ki672,set,196987_866.tif,5,6837.5,428356,0.0159622
Ki672,set,196987_867.tif,1,2896.5,172537,0.0167877
Ki672,set,196987_868.tif,0,0,5550.5,0
Ki672,set,196987_869.tif,1,1105.5,280455,0.00394181
Ki672,set,196987_870.tif,3,4473,206817,0.0216278
Ki672,set,196987_871.tif,0,0,9506.5,0
Ki672,set,196987_872.tif,1,1500,20911.5,0.0717309
Ki672,set,196987_873.tif,2,3621,74620.5,0.0485255
Ki672,set,196987_874.tif,0,0,113629,0
Ki672,set,196987_875.tif,1,1524.5,74262.5,0.0205285
Ki672,set,196987_876.tif,2,2554,74811.5,0.0341391
Ki672,set,196987_877.tif,3,3838,129148,0.029718
Ki672,set,196987_878.tif,3,4256.5,218466,0.0194835
Ki672,set,196987_879.tif,2,2782,106666,0.0260813
Ki672,set,196987_880.tif,0,0,33738,0
Ki672,set,196987_881.tif,0,0,22791,0
Ki672,set,196987_882.tif,0,0,31027,0
Ki672,set,196987_883.tif,0,0,35692.5,0
Ki672,set,196987_884.tif,0,0,17216,0
Ki672,set,196987_885.tif,0,0,36227.5,0
Ki672,set,196987_886.tif,0,0,66550,0
Ki672,set,196987_887.tif,0,0,11949.5,0
Ki672,set,196987_888.tif,1,1348,43752.5,0.0308097
Ki672,set,196987_889.tif,0,0,27154.5,0
Ki672,set,196987_890.tif,0,0,43598,0
Ki672,set,196987_891.tif,0,0,17771,0
Ki672,set,196987_892.tif,0,0,22612,0
Ki672,set,196987_893.tif,0,0,3092,0
Ki672,set,196987_894.tif,1,1188,15015.5,0.0791182
Ki672,set,196987_895.tif,0,0,9832.5,0
Ki672,set,196987_896.tif,1,1226.5,59807,0.0205076
Ki672,set,196987_897.tif,0,0,1011.5,0
Ki672,set,196987_898.tif,1,1357,56588.5,0.0239801
Ki672,set,196987_899.tif,0,0,97401.5,0
Ki672,set,196987_900.tif,0,0,63550.5,0
Ki672,set,196987_901.tif,2,3192.5,83952.5,0.0380275
Ki672,set,196987_902.tif,0,0,77283.5,0
Ki672,set,196987_903.tif,1,1230.5,140008,0.00878875
Ki672,set,196987_904.tif,3,5371,222936,0.0240921
Ki672,set,196987_905.tif,7,14872,1050050,0.0141631
Ki672,set,196987_906.tif,0,0,0,0
Ki672,set,196987_907.tif,7,15279.5,667588,0.0228876
Ki672,set,196987_908.tif,1,2185,177770,0.0122912
Ki672,set,196987_909.tif,0,0,68062.5,0
Ki672,set,196987_910.tif,0,0,123948,0
Ki672,set,196987_911.tif,1,1049.5,64227.5,0.0163404
Ki672,set,196987_912.tif,0,0,46124.5,0
Ki672,set,196987_913.tif,3,4687.5,77432,0.060537
Ki672,set,196987_914.tif,4,5464.5,253606,0.0215472
Ki672,set,196987_915.tif,0,0,32638,0
Ki672,set,196987_917.tif,0,0,5570.5,0
Ki672,set,196987_918.tif,0,0,4101.5,0
Ki672,set,196987_919.tif,0,0,2342.5,0
Ki672,set,196987_920.tif,0,0,27041,0
Ki672,set,196987_921.tif,0,0,16070,0
Ki672,set,196987_922.tif,1,1541.5,71127,0.0216725
Ki672,set,196987_923.tif,1,1806.5,44320,0.0407604
Ki672,set,196987_924.tif,0,0,36348,0
Ki672,set,196987_925.tif,0,0,30226,0
Ki672,set,196987_926.tif,1,1492,95658.5,0.0155972
Ki672,set,196987_927.tif,0,0,29466.5,0
Ki672,set,196987_928.tif,1,1069.5,26585.5,0.0402287
Ki672,set,196987_929.tif,0,0,11688,0
Ki672,set,196987_930.tif,0,0,22369.5,0
Ki672,set,196987_931.tif,0,0,4984.5,0
Ki672,set,196987_932.tif,0,0,29874.5,0
Ki672,set,196987_933.tif,0,0,55500.5,0
Ki672,set,196987_934.tif,3,3933,105546,0.0372634
Ki672,set,196987_935.tif,0,0,49790,0
Ki672,set,196987_936.tif,1,1061,74995,0.0141476
Ki672,set,196987_937.tif,0,0,98423.5,0
Ki672,set,196987_938.tif,0,0,19598,0
Ki672,set,196987_939.tif,1,1184,33732,0.0351002
Ki672,set,196987_940.tif,0,0,22724.5,0
Ki672,set,196987_941.tif,0,0,10382.5,0
Ki672,set,196987_942.tif,5,14853.5,395809,0.0375269
Ki672,set,196987_943.tif,0,0,0,0
Ki672,set,196987_944.tif,23,43694.5,1077590,0.0405482
Ki672,set,196987_945.tif,0,0,19281.5,0
Ki672,set,196987_946.tif,0,0,24340.5,0
Ki672,set,196987_947.tif,0,0,9284.5,0
Ki672,set,196987_948.tif,1,1212.5,39283,0.0308658
Ki672,set,196987_949.tif,0,0,28568.5,0
Ki672,set,196987_950.tif,0,0,70588.5,0
Ki672,set,196987_951.tif,1,1037.5,58009.5,0.017885
Ki672,set,196987_952.tif,1,2206,52669.5,0.0418838
Ki672,set,196987_953.tif,0,0,28691,0
Ki672,set,196987_954.tif,0,0,20710,0
Ki672,set,196987_955.tif,0,0,18752,0
Ki672,set,196987_956.tif,0,0,8450,0
Ki672,set,196987_957.tif,0,0,36886,0
Ki672,set,196987_958.tif,0,0,29652,0
Ki672,set,196987_959.tif,0,0,64795.5,0
Ki672,set,196987_960.tif,0,0,124981,0
Ki672,set,196987_961.tif,0,0,17869.5,0
Ki672,set,196987_962.tif,0,0,34556.5,0
Ki672,set,196987_963.tif,0,0,27767.5,0
Ki672,set,196987_964.tif,0,0,143940,0
Ki672,set,196987_965.tif,0,0,8216,0
Ki672,set,196987_966.tif,1,1463.5,41829,0.0349877
Ki672,set,196987_967.tif,0,0,10057,0
Ki672,set,196987_968.tif,0,0,16423.5,0
Ki672,set,196987_969.tif,0,0,63295.5,0
Ki672,set,196987_970.tif,1,2509.5,19456.5,0.12898
Ki672,set,196987_971.tif,1,1124.5,60939,0.0184529
Ki672,set,196987_972.tif,0,0,52577.5,0
Ki672,set,196987_973.tif,0,0,11812.5,0
Ki672,set,196987_974.tif,0,0,18342,0
Ki672,set,196987_975.tif,0,0,100589,0
Ki672,set,196987_976.tif,0,0,62789.5,0
Ki672,set,196987_977.tif,3,4610,79273.5,0.0581531
Ki672,set,196987_978.tif,13,20717,571650,0.0362407
Ki672,set,196987_979.tif,0,0,22210.5,0
Ki672,set,196987_980.tif,0,0,0,0
Ki672,set,196987_981.tif,4,6011.5,234850,0.0255971
Ki672,set,196987_982.tif,0,0,135474,0
Ki672,set,196987_983.tif,0,0,44958.5,0
Ki672,set,196987_984.tif,0,0,53310.5,0
Ki672,set,196987_985.tif,0,0,18874.5,0
Ki672,set,196987_986.tif,0,0,7535.5,0
Ki672,set,196987_987.tif,0,0,16945.5,0
Ki672,set,196987_988.tif,0,0,15106.5,0
Ki672,set,196987_989.tif,0,0,5139,0
Ki672,set,196987_990.tif,1,1152.5,32114.5,0.0358872
Ki672,set,196987_991.tif,0,0,47293,0
Ki672,set,196987_992.tif,0,0,8307.5,0
Ki672,set,196987_993.tif,1,1921.5,6757.5,0.284351
Ki672,set,196987_994.tif,0,0,112058,0
Ki672,set,196987_995.tif,0,0,31169.5,0
Ki672,set,196987_996.tif,0,0,17701,0
Ki672,set,196987_997.tif,0,0,59647,0
Ki672,set,196987_998.tif,0,0,43017,0
Ki672,set,196987_999.tif,0,0,73609.5,0
Ki672,set,196994_001_001.tif,0,0,146.5,0
Ki672,set,196994_001_002.tif,0,0,8766,0
Ki672,set,196994_001_003.tif,0,0,195,0
Ki672,set,196994_001_004.tif,0,0,10925.5,0
Ki672,set,196994_001_005.tif,1,1665,23342.5,0.0713291
Ki672,set,196994_001_006.tif,0,0,24.5,0
Ki672,set,196994_001_007.tif,0,0,12372,0
Ki672,set,196994_001_008.tif,0,0,25565.5,0
Ki672,set,196994_001_009.tif,0,0,6933,0
Ki672,set,196994_001_010.tif,1,1434,27690.5,0.0517867
Ki672,set,196994_001_011.tif,0,0,440.5,0
Ki672,set,196994_001_012.tif,0,0,338.5,0
Ki672,set,196994_001_013.tif,2,2259.5,65822.5,0.0343272
Ki672,set,196994_001_014.tif,0,0,14126,0
Ki672,set,196994_001_015.tif,2,2229,24434.5,0.0912235
Ki672,set,196994_001_016.tif,1,1275,36411,0.0350169
Ki672,set,196994_001_017.tif,0,0,20681,0
Ki672,set,196994_001_018.tif,0,0,24203.5,0
Ki672,set,196994_001_019.tif,0,0,2840,0
Ki672,set,196994_001_020.tif,0,0,22243.5,0
Ki672,set,196994_001_021.tif,0,0,60006,0
Ki672,set,196994_001_022.tif,0,0,25669.5,0
Ki672,set,196994_001_023.tif,0,0,25921.5,0
Ki672,set,196994_001_024.tif,0,0,15648.5,0
Ki672,set,196994_001_025.tif,0,0,8872,0
Ki672,set,196994_001_026.tif,1,1088,20053,0.0542562
Ki672,set,196994_001_027.tif,0,0,9243,0
Ki672,set,196994_001_028.tif,1,1051,21424.5,0.049056
Ki672,set,196994_001_029.tif,2,2349,36906.5,0.0636473
Ki672,set,196994_001_030.tif,0,0,6744,0
Ki672,set,196994_001_031.tif,0,0,11336,0
Ki672,set,196994_001_032.tif,0,0,40410,0
Ki672,set,196994_001_033.tif,0,0,13530.5,0
Ki672,set,196994_001_034.tif,0,0,19364,0
Ki672,set,196994_001_035.tif,0,0,9093,0
Ki672,set,196994_001_036.tif,0,0,19285,0
Ki672,set,196994_001_037.tif,1,1202,13522.5,0.0888889
Ki672,set,196994_001_038.tif,0,0,14902,0
Ki672,set,196994_001_039.tif,0,0,4350.5,0
Ki672,set,196994_001_040.tif,0,0,35792,0
Ki672,set,196994_001_041.tif,0,0,19008,0
Ki672,set,196994_001_042.tif,0,0,33938,0
Ki672,set,196994_001_043.tif,0,0,18568.5,0
Ki672,set,196994_001_044.tif,0,0,7112,0
Ki672,set,196994_001_045.tif,0,0,23435.5,0
Ki672,set,196994_001_046.tif,0,0,70775.5,0
Ki672,set,196994_001_047.tif,0,0,13536,0
Ki672,set,196994_001_048.tif,0,0,10981,0
Ki672,set,196994_001_049.tif,0,0,8325.5,0
Ki672,set,196994_001_050.tif,0,0,5297,0
Ki672,set,196994_001_051.tif,0,0,10617.5,0
Ki672,set,196994_001_052.tif,0,0,9213,0
Ki672,set,196994_001_053.tif,0,0,7622.5,0
Ki672,set,196994_001_054.tif,0,0,26352.5,0
